brand,name,price,rating,ingredients
Aveeno,Ultra-Calming Daily Moisturizer SPF 15,"Sale Price
$15.99
Original Price
$19.99",NA,"Active: Avobenzone 3%, Octinoxate 7.5%, Octisalate 2%. Inactive: Water, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Dimethicone, Cyclopentasiloxane, Glycerin, Arachidyl Alcohol, Phenyl Trimethicone, Phenoxyethanol, Cyclohexasiloxane, Cetearyl Glucoside, Benzyl Alcohol, Panthenol, Ethylene/acrylic Acid Copolymer, Behenyl Alcohol, Steareth-2, Sodium Cocoyl Amino Acids, Polyacrylamide, Fragrance, Steareth-21, Arachidyl Glucoside, Disodium EDTA, Methylparaben, C13-14 Isoparaffin, Chrysanthemum Parthenium (feverfew) Flower/leaf/stem Juice, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Sarcosine, Laureth-7, Potassium Aspartate, Magnesium Aspartate."
DHC,Super Collagen Cream,Online Only,4.8,"Water/Aqua/Eau, Caprylic/Capric Triglyceride, Glycerin, Dipropylene Glycol, Butylene Glycol, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Pentylene Glycol, Bis-Ethoxydiglycol Cyclohexane 1,4-Dicarboxylate, Jojoba Esters, Sodium Acrylate/Acryloyldimethyltaurate/ Dimethylacrylamide Crosspolymer, Behenyl Alcohol, Hydrogenated Lecithin, Glyceryl Stearate SE, Phenoxyethanol, Glyceryl Stearate, Dimethicone, Tocotrienols, 3-Glyceryl Ascorbate, Olea Europaea (Olive) Fruit Oil, Stearyl Glycyrrhetinate, Dipeptide-8, Grifola Frondosa Fruiting Body Extract, Brassica Napus Seed Oil, Sodium Hyaluronate, Tocopherol."
Juice Beauty,Oil-Free Moisturizer,"Price
$30.00",3.8,"Pyrus Malus (Organic Apple Fruit Juice)*,Aloe Barbadensis (Organic Aloe Juice)*, Cetearyl Alcohol+, Vitis Vinifera (Organic White Grape Juice)*, Capryloyl Glycerin/Sebacic Acid Copolymer+ , Diheptyl Succinate+, Glyceryl Stearate SE+, Glycerin+, Punica Granatum (Organic Pomegranate Juice)*, Coconut Alkanes+, Jojoba Esters+, Squalane+, Cucumis Sativus (Cucumber Extract)+, Calendula Officinalis (Marigold Flower Extract)+, Chamomilla Recutita (Chamomile Extract)+, Tilia Cordata (Linden Flower Extract)+, Taraxacum Officinale (Dandelion Leaf Extract)+, Melissa Officinalis (Lemon Balm Leaf Extract)+, Coenochloris Signiensis (Algae Extract)+, Panthenol (Vitamin B5), Magnesium Ascorbyl Phosphate (Vitamin C), Tocopherol (Vitamin E)+, Caprylic/Capric Triglyceride+, Coco-Caprylate/Caprate+, Gluconolactone+, Sodium Benzoate, Sodium Stearoyl Lactylate+, Cetyl Hydroxyethylcellulose+, Bentonite (Clay), Sodium Hyaluronate¿, Sodium PCA¿, Sodium Citrate, Citric Acid, Potassium Sorbate, Potassium Hydroxide, Salvia Officinalis (Sage Leaf Extract)+, Lavandula Angustifolia (Lavender Extract)+, Jasminum Officinale (Jasmine Extract)+, Prunus Armeniaca (Apricot Fruit Extract)+

*Certified Organic Ingredient
+ Plant Derived
**May Contain Trace Plant Oils"
Kinship,Nice 2 Treat U 3-Piece Glow-To Skincare Set,"Price
$55.00
Market Value
($69 value)",NA,"Naked Papaya Gentle Enzyme Face Cleanser: Water (Aqua), Glycerin, Cetearyl Olivate, Decyl Glucoside, Aloe Barbadensis Leaf Juice*, Sorbitan Olivate, Sorbitol, Cocamidopropyl Hydroxysultaine, Cetyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Lecithin, Carica Papaya (Papaya) Fruit Extract, Lactobacillus Ferment, Sorbitan Palmitate, Theobroma Cacao (Cocoa) Seed Butter, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Phytic Acid, Tocopherol, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Grandis (Grapefruit) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Cucumis Melo Cantalupensis Fruit Extract, Impatiens Balsamina Flower Extract, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Hydrolyzed Quinoa, Haematococcus Pluvialis Extract, Xanthan Gum, Citrus Aurantifolia (Lime) Peel Extract, Mangifera Indica (Mango) Fruit Extract, Mentha Piperita (Peppermint) Extract, Prunus Armeniaca (Apricot) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Vanilla Planifolia Fruit Extract, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate. *Certified Organic.
MINT MUD: Water (Aqua), Kaolin, Bentonite, Glycerin, Aloe Barbadensis Leaf Juice*, Jojoba Esters, Lactic Acid, Moringa Oleifera Seed Oil*, Lactobacillus Ferment, Hydrolyzed Pea Protein, Allantoin, Xanthan Gum, Octyldodecanol, Sorbitan Oleate, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Menthol, Mentha Piperita (Peppermint) Oil, May Contain +/- Iron Oxides (CI 77492), Chromium Oxide Greens (CI 77288). *Certified Organic.
SUPERMELLO: Aloe Barbadensis Leaf Juice*, Water (Aqua), Glycerin, Isopropyl Palmitate, Mangifera Indica (Mango) Seed Butter, Sodium Acrylates Copolymer, Cocos Nucifera (Coconut) Oil, Squalane, Caprylic/Capric Triglyceride, Althaea Officinalis Root Extract, Lecithin, Cocos Nucifera (Coconut) Liquid Endosperm, Lactobacillus Ferment, Sodium Hyaluronate, Theobroma Cacao (Cocoa) Seed Butter, Tetrahexyldecyl Ascorbate, Citrullus lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Pyrus Malus (Apple) Fruit Extract, Vanilla Planifolia Fruit Extract, Calophyllum Inophyllum Seed Oil*, Tocopherol, Phytic Acid, Sodium Lactate, Sodium PCA, Citric Acid, Tapioca Starch, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate. *Certified Organic."
Kiehl's Since 1851,Ultra Facial Moisturizer SPF 30,"Price
$32.00",3.8,"Active: Avobenzone 3%, Homosalate 7%, Octisalate 5% Octocrylene 5%. Inactive: Water, Propylene Glycol, Dicaprylyl Ether, Glycerin, PEG-100 Stearate, Glyceryl Stearate, Squalane, Hydrogenated Polyisobutene, Phenoxyethanol, Sorbitan Oleate, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Beeswax, Tocopherol, Disodium Edta, Stearic Acid, Myristyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Persea Gratissima (Avocado) Oil."
Benefit Cosmetics,Weightless Moisture Face Moisturizer,"Price
$38.00",4.3,"Active: Avobenzone 2.50%, Homosalate 3.00%, Octocrylene 4.00%. Inactive: Aqua (Water), Diisopropyl Adipate, Neopentyl Glycol Diheptanoate, Glycerin, Ethylhexyl Palmitate, Polysilicone-11, Polymethyl Methacrylate, Cetearyl Alcohol, Dimethicone, Pentylene Glycol, Phenoxyethanol, Glyceryl Stearate, Peg-100 Stearate, Cetearyl Glucoside, Camellia Japonica Seed Oil, Citrullus Lanatus (Watermelon) Fruit Extract, Chlorphenesin, Lens Esculenta (Lentil) Fruit Extract, Parfum (Fragrance), Pyrus Malus (Apple) Fruit Extract, Xanthan Gum, Ethylhexylglycerin, Laureth-12, Sodium Lactate, Sodium Pca, Linalool, Aloe Barbadensis Leaf Juice Powder, Glucose, Potassium Sorbate, Sodium Benzoate, Hexyl Cinnamal, Limonene, Citric Acid, Bht, Tocopherol, Sodium Hydroxide.

Product ingredient listings are updated periodically. Before using a Benefit Product, please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use."
No7,HydraLuminous Water Surge Gel Cream,"Sale Price
$12.59
Original Price
$17.99",4.5,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Ethylhexyl Stearate, Sodium Polyacrylate, Alcohol Denat., Xylitylglucoside, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Anhydroxylitol, Tocopheryl Acetate, Polysorbate 20, Xanthan Gum, Caprylyl Glycol, Sodium Benzoate, Xylitol, Ascorbyl Glucoside, Propylene Glycol, Parfum (Fragrance), Ethylhexylglycerin, Potassium Hydroxide, Tetrasodium EDTA, Glucose, Panax Ginseng Root Extract, Biosaccharide Gum-4, Dipropylene Glycol, Morus Alba Leaf Extract."
Clarins,Beauty Flash Balm,"Price
$49.00",4.8,"Aqua/Water/Eau, Propylene Glycol, Octyldodecanol, Oryza Sativa (Rice) Starch, Glycerin, Polysorbate 60, Sorbitan Stearate, Olea Europaea (Olive) Leaf Extract, Carbomer, Phenoxyethanol, Bisabolol, Sodium Hydroxide, Parfum/Fragrance, Butylene Glycol, Potassium Sorbate, Sodium Citrate, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Algae Extract, Hexyl Cinnamal, Linalool, Coumarin, Benzyl Salicylate, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Hydroxycitronellal, Citronellol, Geraniol, Alpha-Isomethyl Ionone, Eugenol, Limonene, Isoeugenol, Ci 15985/Yellow 6E."
Honest Beauty,Sleep Bright Kit,Online Only,4.8,"Gentle Gel Cleanser: Water (Aqua), Sodium Laurylglucosides Hydroxypropylsulfonate, Glycerin, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Sodium Chloride, Sorbitol, Sodium Lauryl Glucose Carboxylate, Lauryl Glucoside, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Yucca Schidigera Root Extract, Saponaria Officinalis Extract, Leuconostoc/Radish Root Ferment Filtrate, Hydrolyzed Quinoa, Lavandula Angustifolia (Lavender) Oil, Lavandula Hybrida Oil, Pelargonium Graveolens Flower Oil, Pogostemon Cablin Leaf Oil, Anthemis Nobilis Flower Oil, Cymbopogon Martini Oil, Abies Sibirica Oil, Gluconolactone, Potassium Sorbate, Sodium Benzoate, Coconut Acid, Sodium Citrate, Citric Acid, Sorbic Acid, Linalool.

Beauty Sleep Resurfacing Serum: Water (Aqua), Vitis Vinifera (Grape) Juice Extract, Propanediol, Hydroxyethylcellulose, Acer Saccharum (Sugar Maple) Sap, Glycolic Acid, Lactic Acid, Citric Acid, Aloe Barbadensis Leaf Juice, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Trisodium Ethylenediamine Disuccinate, Sodium Nitrate, Monosodium Phosphate, Disodium Phosphate, Niacinamide, 1,2-Hexanediol, Caprylhydroxamic Acid, Sodium Magnesium Silicate, Xanthan Gum, Glycerin, Chamomilla Recutita (Matricaria) Flower Extract, Phenoxyethanol, Sodium Hydroxide.

Hydrogel Cream: Water (Aqua), Squalane, Glycerin, Polyglyceryl-4 lsostearate, Pyrus Malus (Apple) Fruit Extract, Coco-Caprylate/Caprate, Propanediol, Disteardimonium Hectorite, Jojoba Esters, Sodium PCA, Tocopherol, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Trisodium Ethylenediamine Disuccinate, 1,2-Hexanediol, Caprylhydroxamic Acid."
The Body Shop,Drops Of Youth Day Cream,"Sale Price
$23.80
Original Price
$34.00",4.2,"Aqua, Dimethicone, Glycerin, Alcohol Denat., Nylon-66, Hydrogenated Polyisobutene, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Caprylyl Glycol, Cetyl Alcohol, Salicylic Acid, Caffeine, Tocopherol, Glyceryl Stearate, PEG-100 Stearate, Sodium Hydroxide, Parfum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Adenosine, t-Butyl Alcohol, Linalool, Eryngium Maritimum Extract, Leontopodium Alpinum Callus Culture Extract, Citronellol, Crithmum Maritimum Callus Culture Filtrate, Orbignya Oleifera Seed Oil, Myristyl Alcohol, Stearyl Alcohol, Limonene, Citric Acid, Xanthan Gum."
Derma E,Firming DMAE Moisturizer,"Sale Price
$15.39
Original Price
$21.99",4.2,"Purified Water, Glycerin (Vegetable Derived), Caprylic/Capric Triglyceride (Plant Derived), Stearyl Alcohol (Plant Derived), Cetyl Alcohol (Plant Derived), Stearic Acid (Vegetable Derived), Glyceryl Stearate Citrate (Vegetable Derived), Glyceryl Stearate SE, Thioctic (Alpha Lipoic) Acid, Polysorbate 20, Dimethyl MEA (DMAE), Ascorbyl Palmitate (Vitamin C Ester), Panthenol (Provitamin B5), Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Organic Simmondsia Chinensis (Jojoba) Seed Oil*, Dimethicone, Allantoin, Polysorbate 60, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin, Natural Fragrance Oils."
Clinique,Clinique iD Dramatically Different For Fatigue,"Price
$39.50",4.1,"Clinique iD Active Cartridge Concentrate for Fatigue: Water\Aqua\Eau, Butylene Glycol, Glycolic Acid, Pentylene Glycol, Caffeine, Sodium RNA, Salicylic Acid, Glycerin, Adenosine Phosphate, Albizia Julibrissin Bark Extract, Camellia Sinensis (Green Tea) Leaf Extract, Stearamidopropyl Dimethylamine, Acetyl Carnitine HCL, Phospholipids, Lactobacillus Ferment, Caprylyl Glycol, Taurine, Hexylene Glycol, Sodium Hydroxide, Xanthan Gum, Stearic Acid, Disodium EDTA, Potassium Sorbate, Phenoxyethanol, Red 4 (CI 14700), Yellow 5 (CI 19140).

Clinique iD Dramatically Different Hydrating Jelly: Water\Aqua\Eau, Bis-PEG-18 Methyl Ether Dimethyl Silane, Butylene Glycol, Glycerin, Cucumis Sativus (Cucumber) Fruit Extract, Hypnea Musciformis (Algae) Extract, Gelidiella Acerosa Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Padina Pavonica Thallus Extract, Helianthus Annuus (Sunflower) Seedcake, Sucrose, Caffeine, Sodium Hyaluronate, Hydroxyethyl Urea, Hydrolyzed Rice Extract, Sorbitol, Sodium Polyaspartate, PPG-6-Decyltetradeceth-30, Ethylhexylglycerin, Propylene Glycol Dicaprate, Caprylyl Glycol, Trehalose, Polysorbate 80, Carbomer, Sodium Hydroxide, Hexylene Glycol, Citric Acid, Sodium Citrate, Disodium EDTA, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
It Cosmetics,Travel Size Confidence In A Gel Lotion Oil-Free Moisturizer,"Price
$14.00",4,"Aqua/Water/Eau, Glycerin, Dimethicone, Propanediol, Dimethicone/PEG-10/15 Crosspolymer, Polymethylsilsesquioxane, Phenoxyethanol, Citric Acid, Sodium Chloride, Chlorphenesin, Sodium Citrate, P-Anisic Acid, Disodium EDTA, PEG-10 Dimethicone, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Aloe Barbadensis Leaf Juice, Adenosine, Dipropylene Glycol, Propylene Glycol, Cereus Grandiflorus Flower Extract/Cactus Flower Extract, Ceteareth-25, Soluble Collagen, Glucose, Sodium Benzoate, Lactic Acid, CI 19140/Yellow 5, Cetyl Alcohol, Potassium Sorbate, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Ceramide NP, Behenic Acid, Cholesterol, Trisodium EDTA, Ceramide NS, Ethylhexylglycerin, Ceramide AP, Ceramide EOP, Ceramide EOS, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Ascorbyl Palmitate. D227948/1."
jane iredale,BeautyPrep Face Moisturizer Mini,Online Only,4.5,"Aqua/Water/Eau, Rosa Damascena Flower Water, Coconut Alkanes, Coco-Caprylate/Caprate, Jojoba Esters, Glyceryl Stearate, Stearic Acid, Glycerin, Raphanus Sativus (Radish) Root Extract, Rosa Centifolia Extract, Rosa Canina (Rosehips) Fruit Extract, Persea Gratissima (Avocado) Butter, Butyrospermum Parkii (Shea Butter), Isostearyl Neopentanoate, Euphrasia Officinalis (Eyebright) Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Sodium Hyaluronate, Citrus Aurantium Dulcis (Orange) Oil, Cympopagon Flexuosus (Lemon Grass) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Xanthan Gum, Chondrus Crispus (Carrageenan) Extract, Rosa Alba Flower Extract, Lonicera Caprifolium (Honeysuckle) Flower Extract (and) Simmondsia Chinensis (Jojoba) Seed Oil."
Elizabeth Arden,Ceramide Lift and Firm Day Cream Broad Spectrum Sunscreen SPF 30,Online Only,4.5,"This item is not eligible for coupon discounts. See
Opens in a new window
ulta.com/coupons for details."
PEACH & LILY,Travel Size Matcha Pudding Antioxidant Cream,Only at Ulta Beauty,4.6,"Water (Aqua), Ethylhexyl Palmitate, Glycerin, Niacinamide, Cetearyl Alcohol, 1,2-Hexanediol, Dicaprylyl Carbonate, Butylene Glycol, Glyceryl Stearate, Sorbitan Stearate, Camellia Sinensis Leaf Extract, Juniperus Communis Fruit Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Extract, Nelumbo Nucifera Flower Extract, Panthenol, Tocopherol, Adenosine, Allantoin, Betaine, Caramel, Chlorphenesin, Eriobotrya Japonica Leaf Extract, Glyceryl Olivate, Cetearyl Olivate, Hydrogenated Rapeseed Alcohol, Propanediol, Pantolactone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Tromethamine, Trisodium Ethylenediamine Disuccinate, Sucrose, Mineral Salts, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Behenyl Alcohol, Polyglyceryl-4 Oleate, Hydrogenated Vegetable Oil, Dipotassium Glycyrrhizate, Stearic Acid, Sorbitan Olivate, Sorbitan Isostearate, Aniba Rosodora (Rosewood) Wood Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Salvia Sclarea (Clary) Oil, Thymus Vulgaris (Thyme) Flower/Leaf Oil."
Everyday Humans,Resting Beach Face SPF30 Sunscreen Serum,Online Only,4.6,"Homosalate 8%, Octisalate 4%, Avobenzone 3%, Octocrylene 2%, Water (Aqua), Cyclomethicone, Isostearyl Neopentanoate, Glycerin, Ceteareth-20, Cetearyl Alcohol, Sodium Hyaluronate Crosspolymer, Spinacia Oleracea Leaf Extract, Camellia Sinensis Leaf Extract, Alteromonas Ferment Extract, Caprylyl Glycol, Xanthan Gum, PEG-40 Stearate, Triacontanyl PVP, Silica, Ammonium Acryloyldimethyltaurate/ VP Copolymer, Butylene Glycol, Triethanolamine, Cetyl Dimethicone, Caprylhydroxamic Acid, Disodium EDTA, Parfum*, Tocopheryl Acetate, Helianthus Annuus Seed Oil. *COSMOS Certified Natural Fragrance."
Clinique,Clinique Smart Clinical De-aging Duo,Online Only,4.5,"This item is not eligible for coupon discounts. See
Opens in a new window
ulta.com/coupons for details."
Mario Badescu,Aloe Lotion,"Sale Price
$10.50
Original Price
$15.00",4.2,"Aqua (Water, Eau), Aloe Barbadensis Leaf Juice, Alcohol Denat., Polysorbate 20, Propylene Glycol, Phenoxyethanol, Chlorphenesin, Caprylyl Glycol, Parfum (Fragrance), Citric Acid, Potassium Sorbate, Sodium Chloride, Sodium Benzoate, Alpha-Isomethyl Ionone, Benzyl Salicylate, Hexyl Cinnamal, Linalool, Limonene, Butylphenyl Methylpropional, Citronellol, Geraniol, CI 19140 (Yellow 5), CI 42090 (Blue 1), CI 15985 (Yellow 6)."
Olay,Regenerist Whip Fragrance-Free Moisturizer,"Sale Price
$27.29
Original Price
$38.99",4.4,"Water, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Glycerin, Niacinamide, Isohexadecane, Isopropyl Isostearate, Palmitoyl Pentapeptide-4, Sodium Hyaluronate, Panthenol, Ceratonia Siliqua (Carob) Fruit Extract, Dimethicone, Caprylyl Glycol, Dimethiconol, Cetearyl Alcohol, Cetearyl Glucoside, Stearic Acid, Palmitic Acid, Stearyl Alcohol, Cetyl Alcohol, Behenyl Alcohol, Disodium EDTA, PEG-100 Stearate, Sodium Polyacrylate Starch, 1,2-Hexanediol, Phenoxyethanol."
Clinique,Clinique iD Dramatically Different For Imperfections,"Price
$39.50",4.4,"Base: Water\Aqua\Eau, Propanediol, Glycerin, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sodium Hyaluronate, Laminaria Saccharina Extract, Pyrus Malus (Apple) Fruit Extract, Caffeine, Lactic Acid, Zinc Pca, Acetyl Glucosamine, Trehalose, Hydroxyacetophenone, Salicylic Acid, Ursolic Acid, Lactobacillus Ferment, Polysorbate 80, Carbomer, Xanthan Gum, Sodium Hydroxide, Disodium Edta, Sodium Citrate, Phenoxyethanol, Blue 1 (Ci 42090).

Cartridge: Water\Aqua\Eau, Propanediol, Butylene Glycol, Glycolic Acid, Salicylic Acid, Zinc Pca, Pentylene Glycol, Polysorbate 80, Lactic Acid, Sodium Hydroxide, Sodium Citrate, Caffeine, Laminaria Saccharina Extract, Hamamelis Virginiana (Witch Hazel) Water, Lactobacillus Ferment, Xanthan Gum, Disodium Edta, Benzoic Acid, Phenoxyethanol, Red 4 (Ci 14700).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients."
Kiehl's Since 1851,Powerful Wrinkle Reducing Cream SPF 30,"Price
$60.00",4.5,"Active: Avobenzone 3% Homosalate 2.70% Octisalate 5% Octocrylebe 7%. Inactive: Water, Glycerin, Cetearyl Alcohol, Isohexadecane, Glyceryl Stearate, Cyclohexasiloxane, Isononyl Isononanoate, Butyrospermum Parkii (Shea) Butter, PEG-100 Stearate, Ceteareth-20, Phenoxyethanol, Butylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Caprylyl Glycol, Tocopherol, Chlorphenesin, Xanthan Continued On Backgum, Disodium Edta, P-Anisicacid, Calcium PCA, Adenosine,Copper PCA, Alteromonas Ferment Extract, Corallina Officinalis Extract, Citric Acid, Sodium Hydroxide."
Cetaphil,Deep Hydration Healthy Glow Daily Cream,"Sale Price
$16.09
Original Price
$22.99",3.4,"Water, Glycerin, Sorbitol, Coco-Caprylate/Caprate, Glyceryl Citrate/Lactate/Linoleate/Oleate, Helianthus Annuus (Sunflower) Seed Oil, Octyldodecanol, Hexyldecanol, Hexyldecyl Laurate, Distarch Phosphate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Anhydroxylitol, Butyrospermum Parkii (Shea) Oil, Citric Acid, Dicaprylyl Carbonate, Disodium Cocoyl Glutamate, Globularia Alypum Leaf Extract (Blue Daisy), Hydrolyzed Hyaluronic Acid, Panthenol (Vitamin B5), Pantolactone, Fragrance, Phenoxyethanol, Propylene Glycol, Sodium Benzoate, Sodium Hydroxide, Sodium Polyacrylate, Tocopherol (Vitamin E), Tocopheryl Acetate (Vitamin E Acetate), Xylitol, Xylitylglucoside."
Mario Badescu,Glycolic Skin Renewal Complex,"Price
$35.00",4.5,"Aqua (Water, Eau), Arachis Hypogaea (Peanut) Oil, Glycerin, Dimethicone, Propylene Glycol, Cetyl Alcohol, Myristyl Myristate, Cetearyl Alcohol, Glycolic Acid, Glyceryl Stearate, PEG-10 Stearate, Carica Papaya (Papaya) Fruit Extract, Mica, Zea Mays (Corn) Oil, Honey Extract, Chitosan Succinamide, Spiraea Ulmaria Extract, Retinyl Palmitate, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Carboxymethyl Beta-Glucan, Butylene Glycol, Ceteareth-20, Parfum (Fragrance), Phenoxyethanol, Methylparaben, Propylparaben, Diazolidinyl Urea, Imidazolidinyl Urea, Citronellol."
bareMinerals,Pureness Soothing Light Moisturizer,"Price
$35.00",4.4,"Water (Aqua/Eau), Caprylic/Capric Triglyceride, Glycerin, Cocos Nucifera (Coconut) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Alcohol, Microcrystalline Cellulose, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Glyceryl Stearate, Phenoxyethanol, Opuntia Vulgaris Extract, Cocos Nucifera (Coconut) Fruit Juice, Sodium Stearoyl Lactylate, Cellulose Gum, Xanthan Gum."
Shiseido,Essential Energy Moisturizing Gel Cream,"Price
$48.00",4.6,"Water(Aqua/Eau), Dipropylene Glycol, Glycerin, Betaine, Alcohol Denat., Dimethicone, Isodecyl Neopentanoate, PPG-3 Dipivalate, Xylitol, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Phenoxyethanol, Hdi/Trimethylol Hexyllactone Crosspolymer, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Carbomer, Alcohol, Potassium Hydroxide, Erythritol, PEG/PPG-14/7 Dimethyl Ether, PEG/PPG-17/4 Dimethyl Ether, Tocopheryl Acetate, Fragrance (Parfum), Butylene Glycol, Xanthan Gum, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminopropyl Dimethicone, Caffeine, Tremella Fuciformis Polysaccharide, Silica, Sodium Metaphosphate, Hexyl Cinnamal, Tocopherol, Limonene, Linalool, Sodium Metabisulfite, Citronellol, Scutellaria Baicalensis Root Extract, Angelica Keiskei Leaf/Stem Extract, Geraniol, Camellia Sinensis Leaf Extract, Sodium Acetylated Hyaluronate, Iron Oxides (CI 77491), Citrus Unshiu Peel Extract, Zingiber Aromaticus Extract, Hydrolyzed Conchiolin Protein, Cinnamomum Cassia Bark Extract, Pyrola Incarnata Extract, Panax Ginseng Root Extract."
StriVectin,Super-C Spf 30 Vitamin C Moisturizer,"Price
$69.00",4.8,"Active: Avobenzone 3.0%, Homosalate 7.0%, Octisalate 4.5%, Octocrylene 10%
Inactive: Aqua/Water/Eau, Propanediol, Dimethicone, Cetearyl Alcohol, Potassium Cetyl Phosphate, Tetrahexyldecyl Ascorbate, Ergothioneine, Mannitol, Bacillus/Sea Salt Ferment Filtrate, Myristyl Nicotinate, Citrus Japonica Fruit Extract, Oryza Sativa (Rice) Germ Extract, Morinda Citrifolia Extract, Oryza Sativa (Rice) Extract, Glycerin, Glycine Soja (Soybean) Oil, Tocopheryl Acetate, Cetearyl Glucoside, Lecithin, Ubiquinone, Butylene Glycol, 1,2-Hexanediol, Decyl Glucoside, Hexylene Glycol, Caprylyl Glycol, Polysilicone-11, Polyglyceryl-3 Diisostearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Acrylates Copolymer, Caprylhydroxamic Acid, Aminomethyl Propanol, Disodium EDTA, Fragrance/Parfum, Phenoxyethanol, Sodium Benzoate, Citric Acid, Limonene, Linalool, Benzyl Benzoate, Geraniol, Citral, Yellow 5 (CI 19140), Red 40 (CI 16035) [ILN 60988]."
