brand,name,price,rating,ingredients
Pixi,Clarity Lotion,"Sale Price
$16.80
Original Price
$24.00",4,"Aqua/Water/Eau, Glycerin, Aloe Barbadensis Leaf Water, Propanediol, Salix Alba (Willow) Bark Extract, Niacinamide, Arginine, Centaurea Cyanus Flower Extract, Hyacinthus Orientalis (Hyacinth) Extract, Viola Tricolor Extract, Charcoal Extract, Cucumis Sativus (Cucumber) Fruit Extract, Allantoin, Betaine, Fructooligosaccharides, Sodium Hyaluronate, Ceramide NP, Glucose, Tocopherol, Ascorbic Acid, Charcoal Powder, Carbomer, Diheptyl Succinate, Pentylene Glycol, Cetearyl Alcohol, 1,2-Hexanediol, Capryloyl Glycerin/Sebacic Acid Copolymer, C14-22 Alcohols, Arachidyl Alcohol, Silica, Kaolin, Ethylhexylglycerin, Behenyl Alcohol, C12-20 Alkyl Glucoside, Arachidyl Glucoside, Xylose, Caprylyl Glycol, Phenoxyethanol."
Pixi,Vitamin-C Lotion,"Sale Price
$16.80
Original Price
$24.00",4,"Aqua/Water/Eau, Citrus Aurantium Dulcis (Orange) Flower Water, Tocopheryl Acetate, Ferulic Acid, Lactic Acid, Ascorbic Acid, Oryza Sativa (Rice) Callus Culture Extract, Bifida Ferment Lysate, Salix Alba (Willow) Bark Extract, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Glycerin, Propanediol, Glyceryl Stearate, Cetearyl Alcohol, Sorbitan Stearate, Polysorbate 60, Palmitic Acid, Stearic Acid, Betaine, Phenoxyethanol, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Olea Europaea (Olive) Fruit Oil, Citrus Limon (Lemon) Peel Oil, Litsea Cubeba Fruit Oil, Carbomer, Arginine, Sodium Hyaluronate, Allantoin, Ethylhexylglycerin, Disodium EDTA, 1,2-Hexanediol, Pentylene Glycol, Butylene Glycol, Caprylyl Glycol."
Yes to,Vitamin C Nourishing Moisturizer,"Sale Price
$9.09
Original Price
$12.99",4.4,"Water(Aqua), Cocos Nucifera (Coconut) Oil, Aloe Barbadensis Leaf Juice, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Glycerin, Behenyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Theobroma Cacao (Cocoa) Seed Butter, Cetearyl Olivate, Sorbitan Olivate, Citrus Paradisi (Grapefruit) Seed Oil, Citrus Grandis (Grapefruit) Peel Extract, Ascorbyl Glucoside*, Citrus Aurantifolia (Lime) Peel Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Persea Gratissima (Avocado) Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Mentha Citrata Leaf Extract, Tocopheryl Acetate, Glyceryl Caprylate, Xanthan Gum, Stearic Acid, Pentaerythrityl Tetraethylhexanoate, Sodium Hydroxide, Phenoxyethanol, Ethylhexylglycerin, Fragrance(Parfum), Benzyl Benzoate, Limonene.

*Vitamin C"
Sun + Moon,Seas The Day Facial Moisturizer,"Sale Price
$13.29
Original Price
$18.99",NA,"Purified Water (Aqua), Caprylic/Capric Triglyceride, Glycerin, Cetyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Fucus Vesiculosus (Seaweed) Extract, Sodium Hyaluronate, Coconut Alkanes, Coco-Caprylate/Caprate, Carbomer, Aminomethyl Propanol, Phenoxyethanol, Dehydroacetic Acid, Benzyl Alcohol, Benzyl Salicylate*, Citronellol*, Geraniol*, Hexyl Cinnamal*, Limonene-d*, Linalool*, Fragrance (Parfum). *Allergens"
SNP,Peptaronic Cream,"Sale Price
$8.40
Original Price
$12.00",3.8,"Water, Glycerin, Caprylic/Capric Triglyceride, Dipropylene Glycol, Cetyl Ethylhexanoate, Niacinamide, Cetyl Alcohol, Palmitic Acid, Glyceryl Stearate, Stearic Acid, Ethylhexylglycerin, Carbomer, Polysorbate 60, Arginine, Trehalose, Hydroxyacetophenone, Chlorphenesin, Panthenol, Fragrance, Macadamia Integrifolia Seed Oil, Adenosine, Disodium EDTA, Butylene Glycol, Stearyl Alcohol, Myristyl Alcohol, 1,2-Hexanediol, Pentylene Glycol, Polyglyceryl-10 Laurate, Sodium Hyaluronate, Beta-Glucan, Caprylyl Glycol, Sodium hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Tocopherol, Hydrolyzed Sodium Hyaluronate, Copper Tripeptide-1, Hexapeptide-11, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Tripeptide-1, Hexapeptide-9."
YourGoodSkin,Brightening Exfoliating Wash,"Price
$8.49",4.7,"Water/Aqua, Glycerin, Cocamidopropyl Betaine, Lauryl Glucoside, Disodium Laureth Sulfosuccinate, Sodium Cocoamphoacetate, Sodium Chloride, Polyacrylate Crosspolymer-6, Coco-Glucoside, Hydrated Silica, Glyceryl Oleate, Citric Acid, Phenoxyethanol, Betaine, Xanthan Gum, Panthenol, Sodium Benzoate, Ascorbyl Glucoside, Tetrasodium EDTA, Bisabolol, T-Butyl Alcohol, Potassium Hydroxide, Camellia Sinensis Leaf Extract, Lecithin, Ascorbyl Palmitate, Tocopherol, Hydrogenated Palm Glycerides Citrate."
Klorane,Cornflower Water Cream,Online Only,4.6,"Water (Aqua), Glycerin, Propanediol, Butylene Glycol, Centaurea Cyanus Flower Water, Betaine, Sodium Dextran Sulfate, Sodium Hyaluronate, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Blue 1 (CI 42090), Caprylyl Glycol, Citric Acid, Fragrance (Parfum), Potassium Hydroxide, Sodium Citrate."
American Crew,All-In-One Face Balm Broad Spectrum SPF 15,Online Only,4.4,"Aqua ((Water) Eau), Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Dicaprylyl Carbonate, Benzophenone-3, Glycerin, Octyldodecanol, Butyl Methoxydibenzoylmethane, Polyglyceryl-2-Dipolyhydroxystearate, Lauryl Glucoside, Sodium Polyacrylate, Panthenol, Potassium Cetyl Phosphate, Euglena Gracilis Extract, Allantoin, Tocopheryl Acetate, Sorbitan Stearate, Silica, Bisabolol, Disodium EDTA, Propylene Glycol, Limonene, Bacillus Ferment, Parfum (Fragrance), Polysorbate 20, Farnesol, Hydroxycitronellal, Benzyl Salicylate, Citronellol, Phenoxyethanol, Caprylyl Glycol,1,2-Hexanediol."
Baxter of California,Super Shape Skin Recharge Cream,"Price
$37.00",4,"Aqua / Water / Eau, Glycerin, Dimethicone, Isononyl, Isononanoate, Alcohol Denat, Prunus Armeniaca Kernel Oil / Apricot Kernel Oil, Polysorbate 20, Propanediol, PEG-20 Methyl Glucose Sesquistearate, Ammonium Polyacryloyldimethyl Taurate, Polyacrylamide, Phenoxyethanol, Caprylyl Glycol, Hydroxypropyl Tetrahydropyrantriol, C13-14 Isoparaffin, Propylene Glycol, Caffeine, Vigna Aconitifolia Seed Extract, Disodium EDTA, Laureth-7, BHT, Magnesium Gluconate, Xanthan Gum, Sodium Cocoyl Glutamate, Pentylene Glycol, Hydrolyzed Soy Protein, T-Butyl Alcohol, Tocopherol."
La Roche-Posay,Pure Vitamin C Face Cream,Online Only,NA,"Aqua / Water, Glycerin, Dimethicone, Butyrospermum Parkii Butter / Shea Butter, Limnanthes Alba Seed Oil / Meadowfoam Seed Oil, Ascorbic Acid, Mannose, Butylene Glycol, Paraffinum Liquidum / Mineral Oil, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Cetyl Alcohol, Peg-100 Stearate, Glyceryl Stearate, Polymethylsilsesquioxane, Potassium Hydroxide, Paraffin, Sodium Styrene/Ma Copolymer, Cera Microcristallina / Microcrystalline Wax, Madecassoside, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Disodium Edta, Hydrolyzed Hyaluronic Acid, Caprylyl Glycol, Acetyl Dipeptide-1 Cetyl Ester, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Parfum / Fragrance."
Heritage Store,Hydrating Rose Aura Glow Gel Cream,"Sale Price
$13.29
Original Price
$18.99",3.4,"Water*, Ethyl macadamiate (from Macadamia Oil), Hamamelis Virginiana (Witch Hazel) Extract, Lactobacillus, Sclerotium Gum, Glycerin (from Flaxseed), Phenoxyethanol, Cocos Nucifera (Coconut) Fruit Extract, Tremella fuciformis (Snow Mushroom) Polysaccharide, Citric Acid,  Rosa Damascena (Damask Rose) Flower Oil, Leuconostoc/Radish Root Ferment Filtrate, Organic Aloe Barbadensis (Aloe Vera) Leaf Juice."
ARCONA,Magic White Ice,Online Only,3.9,"Aqua (Distilled Water), Hamamelis Virginiana (Witch Hazel) Water, Glycerin, Caprylic/Capric Triglyceride, Fructooligosaccharides (D-beta), Sodium Hyaluronate (L), Aloe Barbadensis Leaf Juice*, Vaccinium Macrocarpon (Cranberry) Fruit Juice, Camellia Sineosis (White Tea) Extract , Syringa Vulgaris (Lilac) Leaf Cell Culture Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Totara Extract, Eclipta Prostrata Extract, Panthenol (Vitamin B-5), Tocotrienols (Vitamin E), Glyceryl Stearate, Coco-Caprylate/Caprate, Xanthan Gum, Citric Acid, Allantoin, Potassium Sorbate, Fragrance (Natural), Alcohol Denat. (Component of Witch Hazel)

>* Denotes Organically Soure."
Too Cool For School,Caviar Lime Hydra Moist Cream,"Sale Price
$19.60
Original Price
$28.00",4.2,"Water/Aqua/Eau, Glycerin, Dipropylene Glycol, Dicaprylyl Ether, 1, 2-Hexanediol, Microcitrus Australasica Fruit Extract, Niacinamide, Pentylene Glycol, Silica, Hydrogenated Poly(C6-14 Olefin), Raffinose, Ammonium Acryloyldimethyltaurate/ Vp Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C12-16 Alcohols, Diisostearyl Malate, Tromethamine, Palmitic Acid, Hydrogenated Lecithin, Ethylhexyl Glycerin, Adenosine, Citrus Aurantium Dulcis (Orange) Peel Oil, Hydrolyzed Hibiscus Esculentus Extract, Lupinus Albus Seed Extract, Moringa Pterygosperma Seed Extract, Sodium Phytate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Tocopherol, Melia Azadirachta Leaf Extract, Pogostemon Cablin Oil, Melia Azadirachta Flower Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Propanediol, Butylene Glycol, Sodium Hyaluronate Crosspolymer, Hydrolyzed Glycosaminoglycans, Corallina Offici Nalis Extract, Sodium Hyaluronate, Benzyl Glycol, Hydrolyzed Hyaluronic Acid, Ascorbic Acid, Biotin, Cyanocobalamin, Folic Acid, Pantothenic Acid, Pyridoxine, Thiamine Hcl, Hyaluronic Acid, Raspberry Ketone."
Maelys Cosmetics,Silk Enriched Face Cream,Online Only,NA,"Ein Gedi Spring Water, Cyclopentasiloxane, Niacinamide, Dimethiconol, Stearoxymethicone / Dimethicone Copolymer, Dimethicone, Glycerin, Moringa Oleifera Seed Oil, Maqui Berri (Aristotelia Chilensis) Fruit Extract, Xylitylglucoside, Medicago Sativa (Alfalfa) Extract, Cetyl Alcohol, Glyceryl Stearate, Rose (Rosa Centifolia) Flower Extract, Peg-100 Stearate, Anhydroxylitol, Xylitol, Saccharide Isomerate, Tocopheryl Acetate, Carbomer, Xanthan Gum, Glycerin & Levulinic Acid & Sodium Hydroxide & p-Anisic Acid, Fragrance, Amyl Cinnamal, Alpha-Isomethylionone, Benzyl Salicylate."
Clinique,Superdefense Broad Spectrum SPF 25 Multi-Correcting Cream - Very Dry to Dry Combination,"Price
$48.00",3.4,"Water\Aqua\Eau Ethylhexyl Salicylate Homosalate Butyloctyl Salicylate Dimethicone Polyester-8 Butyl Methoxydibenzoylmethane Cetearyl Alcohol Glyceryl Stearate Peg-100 Stearate Shea Butter Ethyl Esters Butylene Glycol Petrolatum Styrene/Acrylates Copolymer Glycerin Niacinamide Trehalose Vp/Eicosene Copolymer Daucus Carota Sativa (Carrot) Root Extract Brassica Oleracea Gemmifera (Brussels Sprouts) Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract Resveratrol Brassica Oleracea Italica (Broccoli) Extract Acetyl Carnitine Hcl Vaccinium Angustifolium (Blueberry) Fruit Extract Salicylic Acid Brassica Oleracea Acephala (Kale) Leaf Extract Creatine Spinacia Oleracea (Spinach) Leaf Extract Cucumis Sativus (Cucumber) Fruit Extract Lactobacillus Ferment Adenosine Phosphate Hordeum Vulgare (Barley) Extract\Extrait D'Orge Sigesbeckia Orientalis (St. Paul'S Wort) Extract Albizia Julibrissin Bark Extract Arabidopsis Thaliana Extract Plankton Extract Isohexadecane Oryza Sativa (Rice) Bran Extract Potassium Cetyl Phosphate Tocopheryl Acetate Caffeine Ethylhexylglycerin Algae Extract Micrococcus Lysate Ergothioneine Sodium Hyaluronate 7-Dehydrocholesterol Caprylyl Glycol Biosaccharide Gum-4 Hydrogenated Palm Glycerides Acrylates/C10-30 Alkyl Acrylate Crosspolymer Propylene Glycol Dicaprate Peg-8 Laurate Helianthus Annuus (Sunflower) Seedcake Polyethylene Yeast Extract\Faex\Extrait De Levure Tromethamine Dimethiconol Sodium Rna Polysorbate 80 Lecithin Sea Whip Extract Xanthan Gum Acrylamide/Sodium Acryloyldimethyltaurate Copolymer Tetrahexyldecyl Ascorbate Propylene Glycol Caprylate Phytic Acid Disodium Edta Bht Phenoxyethanol Mica Titanium Dioxide (CI 77891)."
L'Occitane,Aqua Réotier Ultra Thirst-Quenching Gel,Online Only,2.3,"Aqua/Water, Propanediol, Glycerin, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xylitylglucoside, Caprylyl Glycol, Anhydroxylitol, Ppg-26-Buteth-26, Xylitol, Peg-40 Hydrogenated Castor Oil, Sodium Polyacrylate Starch, Sodium Hydroxide, Sodium Benzoate, Citric Acid, Parfum/Fragrance, Linalool, Hexyl Cinnamal, Citronellol, Citral, Geraniol, Ci 42090/Blue 1."
Teami Blends,Superfood Moisturizer Lightweight Daily Cream,Online Only,5,"*Organic Aloe Barbadensis Leaf Juice, Matcha Tea, Kosher Vegetable Glycerin, Cetearyl Olivate, Sorbitan Olivate, *Shea Nut Butter Virgin Organic, *Hemp Seed Oil Virgin Organic, Cetyl Esters, *Sunflower Oil Organic, Avocado Extract, Pomegranate Seed Oil Virgin, Squalene Oil, Sodium PCA, d-Alpha Tocopheryl Acetate (Vitamin E), Xanthan Gum, Phenoxyethanol, Ethylhexylglycerin, Yellow Iron Oxide, Chromium Green Oxide, Zinc Oxide, Orange Essential Oil, Lemon Essential Oil, Lime Essential Oil, Ginger Essential Oil, Clary Sage Essential Oil."
Awake Beauty,Travel Size Sweet Hydration Moisturizer,Online Only + Only at Ulta Beauty,2.3,"Water/Aqua/Eau, glycerin, dimethicone, dipropylene glycol, hydrogenated polyisobutene, 1,2-hexanediol, maris sal, limnanthes alba (meadowfoam) seed oil, dimethicone/PEG-10/15 crosspolymer, butylene glycol, dimethicone/vinyl dimethicone crosspolymer, caprylic/capric triglyceride, sodium citrate, tocopherol, brassica rapa (turnip) leaf extract, dunaliella salina extract, polyglutamic acid, rubus idaeus (raspberry) leaf extract."
Duke Cannon Supply Co,Travel Size Standard Issue Face Lotion,Online Only,NA,NA
M. Skin Care,Daily Defense Moisturizer,Online Only,NA,"Water (Aqua), Lactobacillus/Arundinaria Gigantea Ferment Filtrate, Propanediol, Glycerin, Dipropylene Glycol, Dimethicone, Carrageenan, Sodium Acrylates Copolymer, Polyglyceryl-4 Caprate, Plankton Extract, Sesamum Indicum (Sesame) Seed Extract, Hydroxyacetophenone, Phenoxyethanol, Tocopheryl Acetate, Lecithin."
Urban Skin Rx Pro Strength,HydraBalance Brightening Moisture Infusion,"Price
$34.00",4.4,"Water, Squalane, Polyacrylate-13, Phenoxyethanol, Polyisobutene, Xylitylglucoside, Anhydroxylitol, Polysorbate 20, Ethylhexylglycerin, Xylitol, Sodium Hyaluronate, Disodium EDTA, Hydrogenated Lecithin, Oligopeptide-68, Sodium EDTA."
SNP,Prep Cicaronic Soothing Cream,"Sale Price
$11.20
Original Price
$16.00",4,"Water, Hydrogenated Polydecene, Panthenol, Glycerin, Propanediol, Polyglyceryl-3 Methylglucose Distearate, Butyrospermum Parkii (Shea) Butter, 1,2-Hexanediol, Glyceryl Stearate, Macadamia Ternifolia Seed Oil, Vinyl Dimethicone, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), Cetearyl Alcohol, Hydrogenated Polyisobutene, Cetyl Ethylhexanoate, Polyacrylate-13, Palmitic Acid, Butylene Glycol, Beeswax, PEG-100 Stearate, Stearic Acid, Polyisobutene, Biosaccharide Gum-1, Fragrance*, Ethylhexylglycerin, Carbomer, Polysorbate 20, Centella Asiatica Leaf Extract, Centella Asiatica Extract, Sorbitan Isostearate, Tromethamine, Hydroxyethylcellulose, Ceramide NP, Melia Azadirachta Leaf Extract, Hydrogenated Lecithin, Disodium EDTA, Coptis Japonica Root Extract, Madecassoside, Simmondsia Chinensis (Jojoba) Seed Oil, Myristic Acid, Fragaria Vesca (Strawberry) Leaf Extract, Melia Azadirachta Flower Extract, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Theobroma Cacao (Cocoa) Seed Extract, Salvia Officinalis (Sage) Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract, Origanum Majorana Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Melissa Officinalis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Dextrin."
Pixi,Retinol Jasmine Lotion,"Sale Price
$16.80
Original Price
$24.00",NA,"Aqua/Water/Eau, Glycerin, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Cetearyl Alcohol, Dicaprylyl Carbonate, Retinyl Palmitate, Jasminum Officinale (Jasmine) Oil, Sodium Hyaluronate, Ceramide 3, Copper Tripeptide-1, Rubus Fruticosus (Blackberry) Fruit Extract, Cetearyl Olivate, Sorbitan Olivate, Trehalose, Butyrospermum Parkii (Shea) Butter, Tocopherol, Sodium Ascorbyl Phosphate, Thymus Vulgaris (Thyme) Extract, Arginine, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Biotin, Buddleja Davidii Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydrogenated Lecithin, Soybean Oil, Glyceryl Arachidonate, Glyceryl Linoleate, Polyglyceryl-10 Stearate, Citric Acid, Sorbitan Isostearate, Dipropylene Glycol, Polysorbate 60, Carbomer, Xanthan Gum, Arachis Hypogaea (Peanut) Oil, Disodium EDTA."
Awake Beauty,Ray Of Bright Radiance Moisturizer,Online Only + Only at Ulta Beauty,NA,"Water/Aqua/Eau, Dimethicone, Cetyl Ricinoleate, Butylene Glycol, Glycol Stearate, Glyceryl Stearate, Mica, Simmondsia Chinensis (Jojoba) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis Leaf Extract, Tetrahexyldecyl Ascorbate, Glycerin, Ethylhexylglycerin, Sorbitan Oleate, Cetyl Esters, Cetyl Alcohol, Xanthan Gum, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Sodium PCA, Stearyl Alcohol, Potassium Stearate, Isohexadecane, Polysorbate 80, Citric Acid, Disodium EDTA, Hexylresorcinol, Phenoxyethanol, Limonene, Linalool, Titanium Dioxide (CI 77891), Red 4 (CI 14700), Red 33 (CI 17200)."
Estée Lauder,Resilience Multi-Effect Tri-Peptide Face and Neck Creme SPF 15 For Dry Skin,Online Only,NA,"Active: Avobenzone 3.0%, Octisalate 4.5%, Octocrylene 2.7%. Inactive: Water\Aqua\Eau, Neopentyl Glycol Diheptanoate, Cetyl Alcohol, Glycerin, Butyloctyl Salicylate, Pentaerythrityl Tetraethylhexanoate, Polyethylene, Di-C12-15 Alkyl Fumarate, Petrolatum, Hydrogenated Lecithin, Butylene Glycol, Propanediol, Hydrogenated Polyisobutene, Octyldodecyl Myristate, Hexyldecyl Stearate, Behenyl Alcohol, Cucumis Melo (Melon) Fruit Extract, Polygonum Aviculare Extract, Myrtus Communis Leaf Extract, Laminaria Digitata Extract, Acetyl Hexapeptide-8, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Lactoperoxidase, Glucose Oxidase, Cholesterol, Propylene Glycol Dicaprylate, Aminopropyl Ascorbyl Phosphate, Sodium Hyaluronate, Glucose, Algae Extract, Artemia Extract, Acetyl Glucosamine, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Glyceryl Stearate, Persea Gratissima (Avocado) Oil, Dimethicone, C12-16 Alcohols, Trehalose, Ethylhexylglycerin, Peg-100 Stearate, Caffeine, Palmitic Acid, Glycine Soja (Soybean) Sterols, Caprylyl Glycol, Isohexadecane, Polymethyl Methacrylate, Trifluoroacetyl Tripeptide-2, Tocopheryl Acetate, Zinc PCA, Polysilicone-11, Polysorbate 80, Yeast Extract\Faex\Extrait De Levure, Potato Starch Modified, Decarboxy Carnosine HCL, Xanthan Gum, Fragrance (Parfum), Sodium Hydroxide, Potassium Sulfate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Dextran, Hexylene Glycol, Disodium EDTA, BHT, Potassium Sorbate, Phenoxyethanol, Red 4 (CI 14700), Mica, Titanium Dioxide (CI 77891).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Awake Beauty,Sweet Hydration Moisturizer,Online Only + Only at Ulta Beauty,3.9,"Water/Aqua/Eau, glycerin, dimethicone, dipropylene glycol, hydrogenated polyisobutene, 1,2-hexanediol, maris sal, limnanthes alba (meadowfoam) seed oil, dimethicone/PEG-10/15 crosspolymer, butylene glycol, dimethicone/vinyl dimethicone crosspolymer, caprylic/capric triglyceride, sodium citrate, tocopherol, brassica rapa (turnip) leaf extract, dunaliella salina extract, polyglutamic acid, rubus idaeus (raspberry) leaf extract."
Clarisma,Cali Dreaming Cream Daily Moisturizer,"Sale Price
$11.89
Original Price
$16.99",3.5,"Water (Aqua), Undecane, Glycerin, Triheptanoin, Ethyl Macadamiate, Caprylyl Caprylate/Caprate, Myristyl Myristate, Lumeria Acutifolia Flower Extract, Sodium Stearoyl Glutamate, Tridecane, Sucrose Polystearate, Cetyl Palmitate, Cetearyl Alcohol, Bromelain, Papain, Microcitrus Australasica Fruit Extract (Austrailian Finger Lime), Paeonia Lactiflora Leaf Cell Extract (Chinese Peony), Copaifera Officinalis (Balsam Copaiba) Resin, Microcrystalline Cellulose, Avena Sativa (Oat) Extract, Carapa Guaianensis Seed Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract (Willowherb), Tocopherol, Lauryl Olivate, Sorbitan Palmitate, Phenylpropanol, Avena Sativa (Oat) Bran Extract, Bambusa Arundinacea Stem Extract (Bamboo) , Propanediol, Sodium Carboxymethylcellulose, Caprylyl Glycol, Mica, Euterpe Oleracea Fruit Oil (Acai Palm) , Xantham Gum, Hydrolyzed Jojoba Esters, Titanium Dioxide, Maltodextrin, Sorbitan Oleate, Theobroma Grandiflorum (Cupuacu) , Sodium Hydroxide, Malic Acid, Citric Acid, Citrus Paradisi (Grapefruit) Peel Oil."
Every Man Jack,Mattifying Face Lotion Oil Defense,Online Only,NA,"Aqua/Water/Eau, Aloe Barbadensis Leaf Juice, Clycerine, Cetyl Alcohol, Glyceryl Stearate, Dicaprylyl Carbonate, Cyclopentasiloxane, Stearic Acid, Phenoxy Ethanol, Modified Corn Starch, Carbomer, Panthenol, Allantoin, Ethylhexylglycerine, Pistacia Lentiscus (Mastic) Gum, Lecithin."
Bravo Sierra,Face Moisturizer,Online Only,NA,"Water, C9-12 Alkane, Sodium Acrylates Copolymer, Tridecyl Trimellitate, Propanediol, Bisabolol, Aloe Barbadensis Leaf Juice, Butylene Glycol, Caprylyl Glycol, Coco Caprylate/Caprate, Ethyl Macadamiate, Ethylhexylglycerin, Glycerin, Lecithin, Panax Ginseng Root Extract, Pentylene Glycol, Potassium Sorbate, Pyrus Malus Fruit Extract, Sodium Phytate, Spirulina Maxima Extract, Fragrance*."
Indeed Labs,Hydraluron Intense Moisture Lotion,Online Only,NA,"Water (Aqua) , C15-19 Alkane, Isododecane, Glycerin, Isononyl Isononanoate, Octyldodecanol, Acrylamide/Ammonium Acrylate Copolymer, Butyrospermum Parkii (Shea) Butter Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Propanediol Phenoxyethanol, Sodium Pca, Polysorbate 20, Polyisobutene, Phenyl Trimethicone, Polysorbate 60, Squalane, Sodium Acrylates Copolymer, Polysilicone-11, Allantoin, Panthenol, Caesalpinia Spinosa Fruit Extract , Chondrus Crispus Powder, Xanthan Gum, Disodium Edta, Lecithin, Butyrospermum Parkii (Shea) Butter, Caprylyl Glycol, Caryocar Brasiliense Fruit Oil, Glycine Soja (Soybean) Oil, Hydrogenated Coco-Glycerides, Olea Europaea (Olive) Fruit Oil, Isodecyl Salicylate, Sorbitan Isostearate , Kappaphycus Alvarezii Extract, Sodium Hyaluronate, Hyaluronic Acid, Salicylic Acid, Sorbitol, Copper Gluconate, Magnesium Aspartate, Zinc Gluconate, Hydrolyzed Soy Protein, Citric Acid."
Petite 'n Pretty,9021-Glow! Fresh Start Moisturizer,Online Only,NA,"Water/Aqua/Eau, Propanediol, Glycerin, Dicaprylyl Ether, Diglycerin, Caprylic/Capric Triglyceride, C12-20 Alkyl Glucoside, Polyacrylate-13, Glycine Soja (Soybean) Extract, Polysorbate 20, 1,2-Hexanediol, Polyisobutene, Phenoxyethanol, Glyceryl Stearate, PEG-100 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Polyglyceryl-3 Diisostearate, C14-22 Alcohols, Ethylhexylglycerin, Oryza Sativa (Rice) Bran, Oryza Sativa (Rice) Germ Extract, Aphanizomenon Flos-Aquae Extract, Wine Extract, Akebia Quinata Stem Extract, Hydroxyacetophenone, Sodium Benzoate, Caprylyl Glycol, Lactobacillus Ferment Lysate, Saccharomyces Lysate."
Heritage Store,Balancing CBD Aura Glow Gel Cream,Online Only,NA,"Water*, Ethyl Macadamiate, Organic Green Tea Extract (Oryza sativa [Rice] Extract & Water, Camellia sinensis Leaf Extract), Hamamelis virginiana (Witch Hazel) Extract, Lactobacillus Ferment, Sclerotium Gum, Glycerin (from Flaxseed), Phenoxyethanol, Bisabolol, Citric Acid, Cannabis sativa (Broad Spectrum Hemp Extract) Oil, Organic Citrus aurantifolia (Lime) Peel Oil, Organic Citrus aurantium (Neroli) Flower Oil, Leuconostoc/Radish Root Ferment Filtrate, Backhousia citriodora (Lemon Myrtle) Leaf/Twig Oil, Organic Zingiber officinale (Fresh Ginger) Root Oil, Organic Aloe barbadensis (Aloe vera) Leaf Juice."
Skyn Iceland,Nordic Renewal Pre + Probiotic Cream Refill,Online Only,NA,"This item is not eligible for coupon discounts. See
Opens in a new window
ulta.com/coupons for details."
