brand,name,price,rating,ingredients
PEACH & LILY,Lazy Day's All-In-One Moisture Pad,Only at Ulta Beauty,4.6,"Water, Butylene Glycol, Glycerin, 1,2-Hexanediol, Betaine, Panthenol, Sodium Hyaluronate, Spinacia Oleracea (Spinach) Leaf Extract, Daucus Carota Sativa (Carrot) Root Extract, Brassica Oleracea Italica (Broccoli) Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Brassica Oleracea Acephala Leaf Extract, Ceramide NP, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetearyl Olivate, Allantoin, Punica Granatum Fruit Extract, Prunus Persica (Peach) Fruit Extract, Lactobacillus/Soybean Ferment Extract, Hydrogenated Lecithin, Sorbitan Olivate, Ethylhexylglycerin, Xanthan Gum, Sodium Phytate, Sorbitan Isostearate, Sodium Citrate, Citric Acid, Opuntia Ficus-Indica Stem Extract, Bambusa Vulgaris Water, Caprylic/Capric Triglyceride, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Pentylene Glycol, Caprylyl Glycol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil."
Estée Lauder,DayWear Matte Oil-Control Anti-Oxidant Moisture Gel Crème,"Price
$55.00",NA,"Water / Aqua / Eau, Isododecane, Butylene Glycol, Polypropylene, Dimethicone, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Ammonium Acryloyldimethyltaurate / Vp Copolymer, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Citrullus Vulgaris (Watermelon) Fruit Extract, Laminaria Saccharina Extract, Narcissus Tazetta Bulb Extract, Cucumis Sativus (Cucumber) Fruit Extract, Trehalose, Ergothioneine, Algae Extract, Lactobacillus Ferment, Caffeine, Acetyl Glucosamine, Hordeum Vulgare (Barley) Extract / Extrait D'orge, Thermus Thermophillus Ferment, Polysilicone-11, Acrylates / C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol Dicaprate, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seedcake, Sodium Lactate, Sodium Hyaluronate, Ethylbisiminomethylguaiacol Manganese Chloride, Lecithin, Tetrahexyldecyl Ascorbate, Laureth-23, Tromethamine, Citric Acid, Cyclodextrin, Caprylyl Glycol, Laureth-4, Oleth-10, Sodium PCA, Silica, Fragrance (Parfum), Hexylene Glycol, Disodium EDTA, BHT, Phenoxyethanol, Linalool, Butylphenyl Methylpropional, Benzyl Salicylate, Blue 1 (CI 42090).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
e.l.f. Cosmetics,Holy Hydration! Face Cream,"Sale Price
$8.40
Original Price
$12.00",NA,"Water (Aqua), Isohexadecane, Stearyl Heptanoate, Glycerin, Butylene Glycol, Isopropyl Isostearate, Niacinamide, Cetearyl Olivate , Trehalose, Squalane, Dimethicone, Stearic Acid, Aluminum Starch Octenylsuccinate, Polymethylsilsesquioxane, Silica, Sodium Hyaluronate, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Panthenol (Vb5), Sorbitan Olivate, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Polyethylene, Disodium EDTA, Polyacrylate-13 , Polyisobutene, Polysorbate 20, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Fragrance (Parfum), Carbomer."
Peter Thomas Roth,Day & Night Moisture Must-Haves Kit,"Price
$28.00
Market Value
($69 value)",NA,"Water Drench Hyaluronic Cloud Cream Hydrating Moisturizer: Water/Aqua/Eau, Glycerin, Cyclopentasiloxane, Dipropylene Glycol, Dimethicone, Cyclohexasiloxane, Yeast Extract, Sodium Hyaluronate, Ceramide Eop, Ceramide Eos, Ceramide Ap, Ceramide Np, Ceramide Ns, Sambucus Nigra Fruit Extract, Hydrolyzed Silk, Sodium Pca, Tocopherol, Ascorbyl Palmitate, Caprooyl Phytosphin-Gosine, Caprooyl Sphingosine, Saccharide Isomerate, Saccharomyces/Magnesium Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharo-Myces/Silicon Ferment, Saccharomyces/Zinc Ferment, Olea Europaea (Olive) Leaf Extract, Methyl Gluceth-20, Ethylhexylglycerin, Lauryl Peg-9 Polydimethylsiloxyeth-Yl Dimethicone, Cholesterol, Sodium Chloride, Sodium Citrate, Citric Acid, Behenic Acid, Propylene Glycol, Ceteareth-25, Butylene Glycol, Dimethicone/Peg-10/15 Crosspolymer, Cetyl Alcohol, Disodium Edta, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Mica.

Peptide 21 Wrinkle Resist Moisturizer: Water/Aqua/Eau, Glycerin, Dimethicone, Olive Oil Decylesters, Glycereth-26, Squalane, Butylene Glycol, Behenyl Alcohol, Polysilicone-11, Batyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Hexapeptide-11, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Tripeptide-10 Citrulline, Acetyl Hexapeptide-1, Acetyl Tetrapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Acetyl Tetrapeptide-9, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Palmitoyl Hexapeptide-19, Trifluoroacetyl Tripeptide-2, Tripeptide-1, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-1, Potassium Hydrolyzed Polygamma-Glutamate, Sodium Polyglutamate, Squalene, Mica (CI 77019), Sodium Hyaluronate, Sorbic Acid, Tocopherol, Cereus Grandiflorus (Cactus) Flower Extract, Pseudoalteromonas Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Magnesium Chloride, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Trehalose, Glyceryl Stearate, Silanetriol Trehalose Ether, Mannitol, Phytosterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Myristate, Polysorbate 20, Dimethyl Isosorbide, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Sodium Hydroxide, Laureth-12, Hydrolyzed Wheat Protein, Lecithin, Disodium Phosphate, Hydrolyzed Soy Protein, Carbomer, Dextran, Ethylhexylglycerin, Sodium Lactate, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Phosphate, Xanthan Gum, Triethanolamine, Acrylates Copolymer."
L'Oréal,Revitalift Triple Power Anti-Aging Face Moisturizer,"Sale Price
$19.99
Original Price
$24.99",NA,"Revitalift Triple Power Day Cream  Formula  917094/61  INGREDIENTS
AQUA / WATER / EAU
GLYCERIN
ISOHEXADECANE
ISOPROPYL ISOSTEARATE
NIACINAMIDE
ALUMINUM STARCH OCTENYLSUCCINATE
NYLON-12
DIMETHICONE
CETYL ALCOHOL
POLYETHYLENE
STEARYL ALCOHOL
CETEARYL ALCOHOL
STEARIC ACID
BEHENYL ALCOHOL
PHENOXYETHANOL
SYNTHETIC FLUORPHLOGOPITE
PALMITIC ACID
POLYACRYLAMIDE
CAPRYLOYL SALICYLIC ACID
SODIUM ACRYLATES COPOLYMER
CAPRYLIC/CAPRIC TRIGLYCERIDE
CI 77891 / TITANIUM DIOXIDE
PEG-100 STEARATE
CAFFEINE
ASCORBYL GLUCOSIDE
C13-14 ISOPARAFFIN
CETEARYL GLUCOSIDE
DIMETHICONOL
TOCOPHEROL
SODIUM HYALURONATE
RETINYL PALMITATE
DISODIUM EDTA
SODIUM HYDROXIDE
PARFUM / FRAGRANCE
LAURETH-7
ADENOSINE
MYRISTIC ACID
PEG-30 DIPOLYHYDROXYSTEARATE
SORBITAN OLEATE
TIN OXIDE
BENZYL SALICYLATE
BENZYL ALCOHOL
COUMARIN
LINALOOL
CETEARETH-6   FIL CODE    D235165/1"
StriVectin,Wrinkle Recode Moisture Rich Barrier Cream,"Price
$119.00",NA,"Water/Aqua/Eau, Caprylic/Capric/Myristic/Stearic Triglyceride, Squalane, Butyrospermum Parkii (Shea) Butter, Myristyl Nicotinate, Glycerin, Pentaerythrityl Distearate, Dicaprylyl Ether, Propanediol, Dimethicone, Cetyl Alcohol, Glyceryl Stearate, Di-C12-15 Alkyl Fumarate, Palmitoyl Tripeptide-5, Palmitoyl Tetrapeptide-72 Amide, Citrullus Lanatus (Watermelon) Seed Oil, Cucurbita Pepo (Pumpkin) Seed Extract, Cucurbita Maxima Fruit Extract, Calendula Officinalis (Calendula) Flower Extract, Bacillus Ferment, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Bacillus/Sea Salt Ferment Filtrate, Phragmites Communis Extract, Poria Cocos Extract, Melia Azadirachta Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Niacinamide, Adenosine, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Hydrolyzed Hyaluronic Acid, Ceramide NP, Ceramide NS, Urea, Ceramide AP, Ceramide EOP, Ceramide EOS, Ascorbyl Palmitate, Ceteth-20, Ceteareth-25, Parfum/Fragrance, Polysilicone-11, Steareth-20, Trisodium Ethylenediamine Disuccinate, Cholesterol, Caprylyl Glycol, Tocopherol, PEG-75 Stearate, Ethylhexylglycerin, 1,2-Hexanediol, Behenic Acid, Caprylhydroxamic Acid, Sodium Polyacrylate, Phenoxyethanol, Citric Acid, Sodium Citrate, Sodium Benzoate, Potassium Benzoate, Potassium Sorbate, Limonene."
Josie Maran,Pure Argan Milk Intensive Hydrating Treatment,"Price
$56.00",NA,"Water (Aqua)**, Argania Spinosa (Argan) Kernel Oil*, Propanediol**, Glyceryl Caprylate**, Glyceryl Undecylenate**, Phosphatidylglycerol**, Citric Acid**, Sodium Benzoate**, Xanthan Gum**.

*Organic
**Naturally-derived"
Peter Thomas Roth,FIRMx Collagen Moisturizer,"Price
$85.00",4.3,"Vegetable Collagen, Water/Aqua/Eau, Dimethicone, Butylene Glycol, Polysilicone-11, Glycerin, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Caffeine, Squalane, Hydrolyzed Collagen, Soluble Collagen, Collagen Amino Acids, Hydroxystearic Acid, Hydroxyproline, Palmitoyl Tripeptide-5, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Sodium Hyaluronate, Phenoxyethanol, Isohexadecane, Ammonium Acrylolydimethyltaurate/VP Copolymer, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Polysorbate 80, Citric Acid, Polysorbate 20, Decyl Glucoside, Sorbitan Oleate, Sodium Hydroxide, Disodium EDTA, Caprylyl Glycol, Hexylene Glycol, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Magnesium Chloride, Mica (CI 77019)."
SUNDAY RILEY,Tidal Brightening Enzyme Water Cream,"Price
$65.00",3.5,"Water/Eau/ Aqua, Propanediol, Glycerin, Caprylic/Capric Triglyceride, Ethyl Macadamiate, Hydrolyzed Jojoba Esters, Dicaprylyl Carbonate, Isododecane, Sodium Acrylates Copolymer, Alpha-Arbutin, Phenoxyethanol, Cucumis Sativus Extract, Pentylene Glycol, Adipic Acid/Neopentyl Glycol Crosspolymer, Lauryl Dimethicone, Hydrogenated Polyisobutene, Allantoin, Tetrasodium EDTA, Strelitzia Nicolai (White Bird of Paradise) Seed Aril Extract, Tamarindus Indica Seed Gum, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Papain, Carbomer, 1,2-Hexanediol, Algin, Caprylyl Glycol, Lecithin, Melia Azadirachta (Neem) Leaf Extract, Melia Azadirachta (Neem) Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Exract, Ocimum Sanctum (Holy Basil) Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ethylhexylglycerin, Sodium Benzoate, Potassium Benzoate, Chlorphenesin, Tocopherol, Malic Acid, Synthetic Fluorphlogopite, Titanium Dioxide, Tin Oxide."
First Aid Beauty,Ultra Repair Oil-Control Moisturizer,"Price
$32.00",4.4,"Water/Aqua/Eau, Dimethicone, Propanediol, Butylene Glycol, Niacinamide, Nylon-12, Acrylates Copolymer, Phenoxyethanol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycerin, Sodium Acrylates Copolymer, Cetyl Diglyceryl Tris (Trimethylsiloxy) Silylethyl Dimethicone, Hydrogenated Polydecene, 1,2-Hexanediol, Caprylyl Glycol, Polysilicone-11, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Enantia Chlorantha Bark Extract, Lecithin, Citric Acid, Laureth-8, Avena Sativa (Oat) Kernel Extract, Sodium Hyaluronate, Potassium Sorbate, Sodium Benzoate, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Leaf Extract, Oleanolic Acid."
Urban Skin Rx,Complexion Protection Moisturizer SPF30,"Sale Price
$13.99
Original Price
$19.99",4.3,"Active: Benzophenone-3 6% Butyl Methoxydibenzoylmethane 1% Ethylhexyl Methoxycinnamate 7.5% Ethylhexyl Salicylate 5%.

Inactive: Aqua (Water), Caprylic/Capric Triglyceride, Corn Starch Modified, Cetearyl Olivate, Diethylhexyl 2,6-Naphthalate, C12-15 Alkyl Benzoate, Sorbitan Olivate, Gluconolactone, Squalane, Glycerin, Cyclopentasiloxane, Tocopheryl Acetate (D-alpha), Sodium Hyaluronate (L), Xanthan Gum, Carbomer, Aminomethyl Propanol, Sodium Benzoate, Phenethyl Alcohol, Caprylyl Glycol, Phenoxyethanol, Trisodium Ethylenediamine Disuccinate, Potassium Sorbate."
Pacifica,Dreamy Youth Day And Night Face Cream,"Sale Price
$11.20
Original Price
$16.00",NA,"Purified Water, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Ethylhexyl Palmitate, Acetyl Hexapeptide-3, Glyceryl Stearate, Cetyl Alcohol, Palmitoyl Tripeptide-3, Butyrospermum Parkii (Shea Butter), Vitis Vinifera (Grape) Seed Oil, Aloe Barbadensis Leaf Juice, Laminaria Hyperborea (Kelp Extract), Tocopherol Acetate, Magnesium Ascorbyl Phosphate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hyaluronic Acid, Theobroma Cacao (Cocoa) Seed Butter, Panthenol, Allantoin, Xathane Gum, Sodium Alginate, Oat Beta Glucan, Cocos Nucifera (Coconut) Water, Iris Pallida (Sweet Iris) Leaf Cell Ectract, Rosa Damascena (Damascus Rose) Leaf Cell Extract, Cichorium Intybus (Chicory) Root Oligosaccharides, Caesalpinia Spinosa Gum, Cucumis Sativus (Cucumber) Fruit Extract, Phenoxyethanol, Ethylhexyl Glycerin, Geranium Essential Oil."
Dermalogica,Clear Start Clearing Defense Moisturizer SPF 30,"Price
$28.00",4.2,"Water/Aqua/Eau, Homosalate, Octocrylene, Ethylhexyl Salicylate, Butylene Glycol, Silica, Butyl Methoxydibenzoylmethane, Caprylyl Methicone, C12-15 Alkyl Benzoate,VP/Eicosene Copolymer, Dimethyl Capramide, Polyglyceryl-2 Stearate, Saccharide Isomerate, Tapioca Starch, Coriandrum Sativum (Coriander) Fruit Oil, Camellia Sinensis Leaf Extract, Sodium Ascorbyl Phosphate, Salix Alba (Willow) Bark Extract, Terpineol, Thymol, Citrus Aurantium Dulcis (Orange) Peel Oil, Dipotassium Glycyrrhizate, Tocopherol, Potassium Cetyl Phosphate, Arachidyl Alcohol, Glyceryl Stearate SE, PEG-100 Stearate, Behenyl Alcohol, Benzyl Alcohol, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arachidyl Glucoside, Ethylhexylglycerin,Tocopheryl Acetate, Trisodium Ethylenediamine Disuccinate, Citric Acid, Sodium Citrate, Sodium Hydroxide, Linalool, Limonene, Geraniol, Citronellol, Phenoxyethanol.

Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, we cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging."
RoC,Multi Correxion Revive + Glow Gel Cream,"Sale Price
$20.99
Original Price
$29.99",4.7,"Water, Dicaprylyl Carbonate, Trimethylolpropane Tricaprylate/Tricaprate, Tridecyl, Trimellitate, Butylene Glycol, Propanediol, Dimethicone, Cetearyl Alcohol, 3-o-Ethyl Ascorbic Acid, 1,2-Hexanediol, Polyglyceryl-3 Methylglucose Distearate, Ammonium Acryloyldimethyltaurate/ Beheneth-25 Methacrylate, Crosspolymer, Glycerin, Polyacrylate Crosspolymer-6, Cetearyl Glucoside, Polysilicone-11, Fragrance, Butyrospermum Parkii (Shea) Butter, Caprylyl Glycol, Disodium Phosphate, Nonapeptide-1, Sodium Phosphate, Caprylhydroxamic Acid, Disodium EDTA, Polygonum Aviculare Extract, Troxerutin, Cistus Monspeliensis, Flower/Leaf/Stem Extract, Maltodextrin, Citrullus Vulgaris (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Sodium Lactate, Sodium PCA, Citric Acid, Sodium Citrate, Yellow 6 (CI 15985), Yellow 5 (CI 19140)."
Olay,Regenerist Ultra Rich Fragrance-Free Hydrating Moisturizer,"Sale Price
$27.29
Original Price
$38.99",4.6,"Water, Niacinamide, Glycerin, Hexyldecanol, Dimethicone, Paraffin, Stearyl Alcohol, Polyacrylamide, Panthenol, Cetyl Alcohol, Palmitoyl Pentapeptide-4*, Tocopheryl Acetate**, Butyrospermum Parkii (Shea Butter), Hydrogenated Polydecene, Hydroxyacetophenone, C13-14 Isoparaffin, Laureth-7, Cetearyl Alcohol, Cetearyl Glucoside, Behenyl Alcohol, Disodium EDTA, PEG-100 Stearate, Phenoxyethanol.

*Peptide
**Vitamin E"
Shiseido,Bio-Performance Advanced Super Revitalizing Cream,"Price
$85.00",4.8,"Water (Aqua), Glycerin, Butylene Glycol, Isododecane, Isohexadecane, Dimethicone, Cetyl Ethylhexanoate, Hydrogenated Polydecene, Disteardimonium Hectorite, PEG-9 Polydimethylsiloxyethyl Dimethicone, PEG-150, PEG-8 Diisostearate, Phenoxyethanol, Methylparaben, Ethylparaben, Phytosteryl Macadamiate, Sodium Citrate, Fragrance (Parfum), Trisodium EDTA, Tocopheryl Acetate, Stearyl Glycyrrhetinate, Hydroxyproline, Citric Acid, Sodium Metaphosphate, Benzyl Benzoate, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Hexyl Cinnamal, Linalool, Limonene, Sodium Acetylated Hyaluronate, Citronellol, Geraniol, Saccharomyces Ferment Lysate Filtrate, Rubus Idaeus (Raspberry) Fruit Extract, Iron Oxides (CI 77492), Syzygium Jambos Leaf Extract, Iron Oxides (CI 77491), Tocopherol."
Derma E,Vitamin C Renewing Moisturizer,"Sale Price
$13.99
Original Price
$19.99",NA,"Purified Water, Caprylic/Capric Triglyceride (Plant Derived), Sodium Ascorbyl Phosphate (Vitamin C, Stay-C® 50), Glycerin (Vegetable Derived), Glyceryl Stearate SE, Cetearyl Olivate, Sorbitan Olivate, Cetyl Alcohol (Plant Derived), Pseudozyma Epicola, Prunus Armeniaca (Apricot) Kernel Oil, Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Saururus Chinensis Extract Ferment Filtrate, Aspalathus Linearis (Rooibos) Leaf Extract, Rosa Canina (Rosehip) Fruit Oil, Organic Camellia Sinensis (Green Tea) Leaf Extract*, Vitis Vinifera (Grapeseed) Oil, Organic Olea Europaea (Olive) Fruit Oil*, Retinyl Palmitate (Vitamin A), Panthenol (Provitamin B5), Allantoin, Tocopheryl Acetate (Vitamin E), Potassium Cetyl Phosphate, Xanthan Gum, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin, Natural Fragrance Oils."
Proactiv,Green Tea Moisturizer,"Price
$40.00",4.4,"Water (Aqua), Glycerin, Butylene Glycol, Dimethicone, Sodium Polyacrylate, Iris Florentina Root Extract, Macadamia Ternifolia Seed Oil, Epigallocatechin Gallate, Hydrogenated Polydecene, Trideceth-6, Zinc Sulfate, Retinyl Palmitate, Sodium Hyaluronate, Squalane, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, PPG-2 Myristyl Ether Propionate, Alcohol, Allantoin, Propanediol, C12-15 Alkyl Lactate, Polyquaternium-11, Disodium EDTA, Ethylparaben, Methylparaben, Propylparaben, Phenoxyethanol, Fragrance (Parfum), Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Hydroxycitronellal, Linalool."
bareMinerals,SMOOTHNESS Bare Haven Soft Moisturizer,"Price
$35.00",3.7,"Water (Aqua/Eau ), Tricaprylin, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Behenyl Alcohol, Propanediol, Hydrogenated Polydecene, Dimethicone, Silica, Polysorbate 60, Glyceryl Stearate, Isodecyl Neopentanoate, Isostearic Acid, Dimethicone Crosspolymer, Urea, Glucosamine Hcl, Algae Extract, Saccharomyces Cerevisiae Extract, Sodium Methyl Stearoyl Taurate, Sodium Pca, Allantoin, Ethylhexylglycerin, Lauryl Betaine, Disodium Edta, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Sodium Citrate, Xanthan Gum, Alcohol , Carbomer, Citric Acid, Polysorbate 20, Sodium Metabisulfite, Sodium Hyaluronate, Hypericum Erectum Extract, Palmitoyl Tetrapeptide-7, Tocopherol, Palmitoyl Tripeptide-1, Ceramide Np, Fragrance (Parfum), Citral, Geraniol, Limonene, Linalool, Sodium Benzoate, Phenoxyethanol."
First Aid Beauty,5 in 1 Face Cream SPF 30,"Price
$40.00",NA,"Active: Octinoxate 5.6%, Octocrylene 7.5%, Zinc Oxide 4.8%.
Inactive: Water (Aqua), Glycerin, Dimethicone, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Hydrogenated Lecithin, Caprylyl Methicone, Copaifera Officinalis (Balsam Copaiba) Resin, Phenyl Methicone, Enteromorpha Compressa Extract, Caesalpinia Spinosa Gum, Bisabolol, Alpha Arbutin, Phyllanthus Emblica Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Hydroxylated Lecithin, Polysilicone-11, Methicone, Polyhydroxystearic Acid, Hydroxethyl Acrylate/Sodium Acryloyldimethyl Taurate, Copolymer, Isohexadecane, Polysorbate 60, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Glyceryl Polyacrylate, Citric Acid, Phenoxyethanol."
Origins,Original Skin Matte Moisturizer With Willowherb,"Price
$36.00",4.5,"Water\Aqua\Eau, Dimethicone, Alcohol Denat., Glycerin, Silica, Butylene Glycol, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Pelargonium Graveolens Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Amyris Balsamifera Bark Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Eugenia Caryophyllus (Clove) Leaf Oil*, Rosa Damascena Flower Oil*, Eucalyptus Globulus Leaf Oil*, Zingiber Officinale (Ginger) Root Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Limonene, Linalool, Citronellol, Citral, Geraniol, Eugenol, Dimethicone Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Pyrus Malus (Apple) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Epilobium Angustifolium Flower\Leaf\Stem Extract, Cistus Incanus Flower/Leaf/Stem Extract, Sucrose**, Bambusa Vulgaris (Bamboo) Extract, Pisum Sativum (Pea) Extract, Castanea Sativa (Chestnut) Seed Extract, Albizia Julibrissin Bark Extract, Salicylic Acid, Caffeine, Arginine, Sodium Hyaluronate, Scutellaria Baicalensis Root Extract, Laminaria Saccharina Extract, Laminaria Digitata Extract, Phospholipids, Hydrolyzed Jojoba Esters, Glucosamine Hcl, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Beeswax\Cera Alba\Cire D'Abeille, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, Tromethamine, Silica Silylate, Hexylene Glycol, Sodium Polyacrylate, Disodium Edta, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).

* Essential Oil
** Organic Sucrose (Brown Sugar).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients."
Avène,Cicalfate+ Restorative Protective Cream,Online Only,3.4,"Water / Eau (aqua), Caprylic/capric Triglyceride, Mineral Oil / Huile Minerale (paraffinum Liquidum), Glycerin, Hydrogenated Vegetable Oil, Zinc Oxide, Propylene Glycol."
Murad,Clarifying Water Gel,"Price
$44.00",4.6,"Water/Aqua/Eau, Hammelis Virginiana (Witch Hazel) Water, Glycerin, Hydroxyethyl Urea, Hydroxyethyl Acrylate/Sodium Acroyldimethyl Taurate Copolymer, Propanediol, Polymethylsilsesquioxane/Silica Crosspolymer, Dimethicone, Tapioca Starch, Diisopropyl Sebacate, Salicylic Acid, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Zingiber Offinale (Ginger) Root Extract, Bisabolol, Sodium Hyaluronate, Lysolecithin, Sclerotium Gum, Polyisobutene, Polysilicone-11, Polydextrose, Dextrin, Ethylhexyl Hydroxystearate, Pullulan, Capryllhydroxamic Acid, Xanthan Gum, Amylopectin, Niacinamide, Disodium EDTA, Pentylene Glycol, Serine, Butylene Glycol, PEG-7 Trimethylolpropane Coconut Ether, Hydroxypropyl Cyclodextrin, Glyceryl Polyacrylate, Algin, Disodium Phosphate, Silica, Dipropylene Glycol, Pinus Densiflora Leaf Extract, Decyl Glucoside, Potassium Phosphate, Lactobacillus Ferment, Caprylyl Glycol, 1,2-Hexanediol, Sodium Hydroxide, Citric Acid, Limonene, Hydroxycitronellal, Fragrance (Parfum), Blue 1 (CI 42090), Red 33 (CI 17200)."
